"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/7FkhU""]
[Themes ""crushing discoveredAttack master opening short""]
[FEN ""r1bk2nr/pp3ppp/2pb4/4n3/4P3/2N2N2/PPP3PP/R1B1KB1R w KQ - 2 9""]
[SetUp ""1""]

9. Bf4 Nxf3+ 10. gxf3 Bxf4 *",crushing discoveredAttack master opening short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/zW0OM""]
[Themes ""crushing master opening pin short""]
[FEN ""r1bq1rk1/pp1pbppp/2n5/2P1p3/8/2N1QP2/PPP1P1PP/R3KBNR w KQ - 1 9""]
[SetUp ""1""]

9. O-O-O Bg5 10. Qxg5 Qxg5+ *",crushing master opening pin short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/IIMe9""]
[Themes ""crushing endgame master short""]
[FEN ""2r3k1/5p2/3pnBp1/R5P1/8/8/P6P/7K w - - 1 37""]
[SetUp ""1""]

37. Rd5 Rc1+ 38. Kg2 Nf4+ *",crushing endgame master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/yvAtE""]
[Themes ""advantage master opening short""]
[FEN ""rnb1kb1r/pp3ppp/4p1n1/4P3/3q4/3B4/PPP3PP/RNBQ1R1K b kq - 1 10""]
[SetUp ""1""]

10... Nxe5 11. Bb5+ Qd7 12. Bxd7+ *",advantage master opening short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/aFziv""]
[Themes ""endgame master mate mateIn1 oneMove""]
[FEN ""8/1kp5/8/p3p1NQ/P3P2P/6PK/4nq2/8 w - - 1 44""]
[SetUp ""1""]

44. Ne6 Qxg3# *",endgame master mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/l5YXm""]
[Themes ""endgame master mate mateIn1 oneMove""]
[FEN ""7k/1p2p3/3p2R1/p6p/Pn2P2P/5P2/b1r5/K5R1 b - - 3 30""]
[SetUp ""1""]

30... Bf7 31. Rh6# *",endgame master mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/qNbPj""]
[Themes ""master mate mateIn2 middlegame queensideAttack short""]
[FEN ""1k2qr2/ppp2pR1/1nn3P1/3p4/3P1QB1/2P5/1P1N1P2/2K5 b - - 0 29""]
[SetUp ""1""]

29... fxg6 30. Qxc7+ Ka8 31. Qxb7# *",master mate mateIn2 middlegame queensideAttack short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/RVJow""]
[Themes ""endgame master mate mateIn2 short""]
[FEN ""5Qb1/1p4B1/6q1/6pk/5p1p/5P1P/6PK/8 b - - 9 44""]
[SetUp ""1""]

44... Bf7 45. Qh8+ Qh7 46. Qxh7# *",endgame master mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/N75xT""]
[Themes ""crushing endgame fork master short""]
[FEN ""3r2k1/p7/1p4p1/5q2/8/P2pQP2/1P1R4/K7 b - - 7 36""]
[SetUp ""1""]

36... Kg7 37. Qe7+ Qf7 38. Qxd8 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/DybXm""]
[Themes ""crushing endgame fork master short""]
[FEN ""r5k1/3R2pp/pbN2p2/1p6/nP3B2/6P1/5P1P/6K1 b - - 6 32""]
[SetUp ""1""]

32... Rc8 33. Ne7+ Kf8 34. Nxc8 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/sflE7""]
[Themes ""crushing endgame fork master short""]
[FEN ""8/5pp1/6k1/4R1P1/3p3n/2pK4/8/8 w - - 0 45""]
[SetUp ""1""]

45. Kxd4 Nf3+ 46. Kxc3 Nxe5 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/6iHgR""]
[Themes ""endgame master mate mateIn2 short""]
[FEN ""5r1k/6p1/7p/p1PQ4/P7/6P1/2P1q2P/3R3K w - - 1 31""]
[SetUp ""1""]

31. c4 Rf1+ 32. Rxf1 Qxf1# *",endgame master mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/1wIqW""]
[Themes ""kingsideAttack master mate mateIn1 middlegame oneMove""]
[FEN ""r4rk1/p1q3p1/1P4p1/3p1b2/3Q4/P1B1P2P/1P2NP2/2K4R b - - 0 26""]
[SetUp ""1""]

26... Qc4 27. Qxg7# *",kingsideAttack master mate mateIn1 middlegame oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/EmT7h""]
[Themes ""endgame master mate mateIn2 short""]
[FEN ""6k1/4p2R/3p2p1/3P1bK1/2r3P1/2Pr1P2/8/7R b - - 6 38""]
[SetUp ""1""]

38... Rxf3 39. Rh8+ Kf7 40. R1h7# *",endgame master mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/U5dkg""]
[Themes ""crushing endgame fork master short""]
[FEN ""8/4R1k1/3p1n1p/2p3p1/1pB2n2/3P1K1P/1P6/8 b - - 3 41""]
[SetUp ""1""]

41... Kf8 42. Rf7+ Ke8 43. Rxf6 *",crushing endgame fork master short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/8M2cF""]
[Themes ""crushing deflection endgame long master""]
[FEN ""6k1/pp5p/4b3/5p2/4pq2/P1B3N1/1PP2bPP/3Q3K b - - 0 26""]
[SetUp ""1""]

26... Bxg3 27. Qd8+ Kf7 28. Qf6+ Ke8 29. Qxe6+ *",crushing deflection endgame long master
