"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Xih7H""]
[Themes ""endgame hookMate mate mateIn2 short""]
[FEN ""7r/pp4R1/2p5/5k2/6p1/P2PBnP1/1PP2P2/2K5 w - - 1 30""]
[SetUp ""1""]

30. Kd1 Rh1+ 31. Ke2 Re1# *",endgame hookMate mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/787PI""]
[Themes ""endgame hookMate master mate mateIn1 oneMove""]
[FEN ""8/4k2P/8/8/5p2/5Pn1/5KP1/r7 w - - 0 47""]
[SetUp ""1""]

47. h8=Q Rf1# *",endgame hookMate master mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/OvwFv""]
[Themes ""endgame hookMate mate mateIn2 short""]
[FEN ""3Rr1k1/6p1/5pNp/p1p1bP2/6q1/8/6PP/3R3K b - - 3 41""]
[SetUp ""1""]

41... Rxd8 42. Rxd8+ Kf7 43. Rf8# *",endgame hookMate mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/gd4hX""]
[Themes ""hookMate mate mateIn2 middlegame sacrifice short""]
[FEN ""2r5/3kb1pp/2r1pp2/1p1p4/n2P2P1/2PN2BP/RPK2P2/R7 w - - 4 37""]
[SetUp ""1""]

37. Kb3 Rxc3+ 38. bxc3 Rxc3# *",hookMate mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/GnKVn""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""8/pkp5/2p4R/2Pn4/PPKP4/1N3r1p/8/8 w - - 2 40""]
[SetUp ""1""]

40. b5 Rc3# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/cYTBy""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""8/R4k2/5p2/2rpnNp1/6Pp/2P4P/5PK1/8 b - - 3 40""]
[SetUp ""1""]

40... Ke6 41. Re7# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/iw6LH""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""4r3/pp6/b1p2R1k/7p/7N/6P1/P6P/6K1 b - - 7 36""]
[SetUp ""1""]

36... Kg5 37. Rg6# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/7dhSe""]
[Themes ""endgame hookMate mate mateIn2 short""]
[FEN ""8/p3k1p1/2p1pp1p/2Pn4/3K4/1P1B1rPP/P2R1P2/8 w - - 0 37""]
[SetUp ""1""]

37. Be4 e5+ 38. Kc4 Rc3# *",endgame hookMate mate mateIn2 short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/2fTZU""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""1R6/4kp2/2B2N2/2b1P3/1p3P1P/2n4K/8/6q1 b - - 2 49""]
[SetUp ""1""]

49... Bf2 50. Re8# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/9cICz""]
[Themes ""hookMate mate mateIn1 middlegame oneMove""]
[FEN ""7r/1p1k1pp1/3b2p1/3N4/2P1p3/P4nP1/1P1P1P1P/R1B2RK1 w - - 3 21""]
[SetUp ""1""]

21. Kg2 Rxh2# *",hookMate mate mateIn1 middlegame oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/xbFZJ""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""6r1/3bk3/1pp5/p4p1p/P3nP1P/1P2pKP1/2P1B3/1N1R4 w - - 2 33""]
[SetUp ""1""]

33. Rh1 Rxg3# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/J3Ywr""]
[Themes ""hookMate kingsideAttack long mate mateIn3 middlegame""]
[FEN ""4rk1r/pppb1pp1/3p4/3P4/3q1P1p/2N3nP/PP1Q1RP1/R1B3K1 w - - 6 20""]
[SetUp ""1""]

20. Qxd4 Re1+ 21. Rf1 Rxf1+ 22. Kh2 Rh1# *",hookMate kingsideAttack long mate mateIn3 middlegame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/fsv9y""]
[Themes ""endgame hookMate mate mateIn1 oneMove""]
[FEN ""3R4/1p3pkp/p3pNp1/P5P1/5P2/2P2qP1/1P6/6K1 b - - 3 34""]
[SetUp ""1""]

34... h5 35. Rg8# *",endgame hookMate mate mateIn1 oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/lm3tp""]
[Themes ""hookMate mate mateIn1 middlegame oneMove""]
[FEN ""1R6/5qpk/5bNp/r4P2/6P1/2rQ4/3R1PKP/8 b - - 2 43""]
[SetUp ""1""]

43... Rxd3 44. Rh8# *",hookMate mate mateIn1 middlegame oneMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/YcO99""]
[Themes ""endgame hookMate mate mateIn2 short""]
[FEN ""6k1/8/2R4p/p3P1p1/3P1p2/P4NnP/5rP1/7K w - - 1 35""]
[SetUp ""1""]

35. Kg1 Rf1+ 36. Kh2 Rh1# *",endgame hookMate mate mateIn2 short
