"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/wHqnM""]
[Themes ""advantage attraction endgame fork sacrifice veryLong""]
[FEN ""1k6/ppr2p1p/5p1P/1N2n3/4q3/6Q1/PPP4R/2K5 b - - 1 30""]
[SetUp ""1""]

30... Rc6 31. Qg8+ Rc8 32. Qxc8+ Kxc8 33. Nd6+ Kd8 34. Nxe4 *",advantage attraction endgame fork sacrifice veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/C942W""]
[Themes ""attraction endgame long mate mateIn3 sacrifice""]
[FEN ""5rk1/3R1ppp/4pb2/1p6/1Q6/7P/q4PP1/2R3K1 b - - 3 25""]
[SetUp ""1""]

25... Qa4 26. Qxf8+ Kxf8 27. Rc8+ Bd8 28. Rcxd8# *",attraction endgame long mate mateIn3 sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/N43Rj""]
[Themes ""advantage fork long middlegame sacrifice""]
[FEN ""2r3k1/pp1q1r1p/3p2p1/1P1Np1P1/P1PpP1n1/6PR/3Q2K1/R7 b - - 0 23""]
[SetUp ""1""]

23... Rf2+ 24. Qxf2 Nxf2 25. Nf6+ Kh8 26. Nxd7 *",advantage fork long middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/GtqOW""]
[Themes ""attraction kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""7k/1pp3pp/p2p2r1/2b2r2/2Q2P1q/1P2PP2/PB5P/4RR1K w - - 1 31""]
[SetUp ""1""]

31. Qe4 Qxh2+ 32. Kxh2 Rh5# *",attraction kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Jwa6a""]
[Themes ""kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""r1b3k1/1pp2q1p/p2p2pB/3P1p2/5P2/3n2P1/P3R1BP/Q5K1 b - - 0 22""]
[SetUp ""1""]

22... Nc5 23. Re8+ Qxe8 24. Qg7# *",kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Abv45""]
[Themes ""endgame mate mateIn2 sacrifice short""]
[FEN ""5k1r/1Q1n4/1p1Ppp2/8/PpP2P2/2q4P/6P1/6RK w - - 4 36""]
[SetUp ""1""]

36. Qxd7 Rxh3+ 37. gxh3 Qxh3# *",endgame mate mateIn2 sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/W74w7""]
[Themes ""attraction kingsideAttack long mate mateIn3 middlegame sacrifice""]
[FEN ""2r3rk/pb3p1p/1p1p1PpQ/3Pp3/4q3/6R1/PP5P/5RK1 b - - 1 28""]
[SetUp ""1""]

28... Bxd5 29. Qxh7+ Kxh7 30. Rh3+ Qh4 31. Rxh4# *",attraction kingsideAttack long mate mateIn3 middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/UP8jE""]
[Themes ""attraction endgame mate mateIn2 sacrifice short""]
[FEN ""3R1bk1/4rp2/p6p/1p3P2/2pQ2P1/5K2/PP3P2/6q1 b - - 8 38""]
[SetUp ""1""]

38... h5 39. Rxf8+ Kxf8 40. Qh8# *",attraction endgame mate mateIn2 sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/OQfOh""]
[Themes ""fork long mate mateIn3 middlegame sacrifice""]
[FEN ""2r3k1/1b3ppp/p3n3/1p2q3/6Q1/1BN5/PP4PP/3R2K1 b - - 1 23""]
[SetUp ""1""]

23... Nf4 24. Qxc8+ Bxc8 25. Rd8+ Qe8 26. Rxe8# *",fork long mate mateIn3 middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/2cm2r""]
[Themes ""mate mateIn2 middlegame sacrifice short""]
[FEN ""1k4r1/ppb4R/8/P3p3/1P2Q2p/2P3rP/5qP1/4RB1K w - - 3 38""]
[SetUp ""1""]

38. Qe2 Rxh3+ 39. gxh3 Qg1# *",mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ndhQR""]
[Themes ""clearance kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""5rk1/pp1Q2pp/3p3q/4p3/1PPp1b1r/3P2N1/P4PB1/2R2RK1 w - - 5 28""]
[SetUp ""1""]

28. Nf5 Rh1+ 29. Bxh1 Qh2# *",clearance kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/eVBUW""]
[Themes ""mate mateIn2 middlegame sacrifice short""]
[FEN ""r5r1/1pp1q1pk/2bp1p1p/4pP2/4P2R/P2PQ2P/5RP1/2B3K1 b - - 3 30""]
[SetUp ""1""]

30... Be8 31. Rxh6+ gxh6 32. Qxh6# *",mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/glp7H""]
[Themes ""clearance kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""2k4q/pp1bb3/5nN1/2p2PB1/3nP3/6pr/PPP3B1/R2Q1R1K w - - 0 23""]
[SetUp ""1""]

23. Kg1 Rh1+ 24. Bxh1 Qh2# *",clearance kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/j4iUV""]
[Themes ""kingsideAttack mate mateIn2 middlegame pin sacrifice short""]
[FEN ""6k1/5pp1/1pN1p1qp/1PbbQ3/5P2/r7/5PPP/2R2RK1 w - - 8 31""]
[SetUp ""1""]

31. g3 Rxg3+ 32. hxg3 Qxg3# *",kingsideAttack mate mateIn2 middlegame pin sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/PyODt""]
[Themes ""advantage fork long middlegame sacrifice""]
[FEN ""2k4r/pp1q1pp1/2p3p1/4P3/1P1P1b1r/P4Q1P/1B3PP1/R4R1K w - - 5 23""]
[SetUp ""1""]

23. Rfd1 Rxh3+ 24. gxh3 Rxh3+ 25. Kg2 Rxf3 *",advantage fork long middlegame sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/WHSw1""]
[Themes ""attraction crushing endgame long sacrifice""]
[FEN ""3r4/6pp/p3b3/1p1pk3/8/P2K1B1P/1P3PP1/3R4 b - - 3 27""]
[SetUp ""1""]

27... Rc8 28. Re1+ Kf6 29. Rxe6+ Kxe6 30. Bg4+ *",attraction crushing endgame long sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/qWM9V""]
[Themes ""kingsideAttack master mate mateIn2 middlegame sacrifice short""]
[FEN ""r1b2rk1/1pqpbpp1/4p1n1/p3n2Q/3pNB2/P2B4/1PP2PPP/R3R1K1 b - - 5 15""]
[SetUp ""1""]

15... Nxf4 16. Nf6+ Bxf6 17. Qh7# *",kingsideAttack master mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/7uIBe""]
[Themes ""attraction endgame mate mateIn2 sacrifice short""]
[FEN ""3r2rk/pp4pp/8/2P4Q/4R3/3p2RP/1q3PP1/6K1 b - - 1 30""]
[SetUp ""1""]

30... d2 31. Qxh7+ Kxh7 32. Rh4# *",attraction endgame mate mateIn2 sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/5GNjY""]
[Themes ""endgame long mate mateIn3 sacrifice""]
[FEN ""5rk1/p4pp1/1p1qp3/2p3R1/3r3P/1P3Q1K/P1P5/6R1 b - - 2 38""]
[SetUp ""1""]

38... g6 39. Rxg6+ fxg6 40. Rxg6+ Kh8 41. Qh5# *",endgame long mate mateIn3 sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Ny43v""]
[Themes ""kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""r5k1/4nrpp/1q2p3/3p1p1Q/p2P1P2/Pp2P1R1/1B3P1P/5KR1 b - - 3 29""]
[SetUp ""1""]

29... Nc8 30. Rxg7+ Rxg7 31. Qe8# *",kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/XUgsO""]
[Themes ""mate mateIn2 middlegame sacrifice short""]
[FEN ""r1b3kb/5pnp/p1p2BN1/8/q5PQ/3N4/5P1P/4R1K1 b - - 0 28""]
[SetUp ""1""]

28... hxg6 29. Re8+ Nxe8 30. Qxh8# *",mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/4XbJ1""]
[Themes ""mate mateIn2 middlegame sacrifice short""]
[FEN ""4r2k/8/p1p2p2/6p1/1P1R3r/P5QB/4qPP1/3R2K1 w - - 10 36""]
[SetUp ""1""]

36. Bg4 Qe1+ 37. Rxe1 Rxe1# *",mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/doyK3""]
[Themes ""mate mateIn2 middlegame sacrifice short""]
[FEN ""1b4rk/1Q4p1/p5Pn/3P1p2/4q3/2P4R/6R1/7K b - - 6 41""]
[SetUp ""1""]

41... a5 42. Rxh6+ gxh6 43. Qh7# *",mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Enjxy""]
[Themes ""kingsideAttack mate mateIn2 middlegame sacrifice short""]
[FEN ""b5rk/r5p1/3p1pQp/2pPpP2/P1Pq4/7R/P5PP/5R1K b - - 0 44""]
[SetUp ""1""]

44... Rxa4 45. Rxh6+ gxh6 46. Qxh6# *",kingsideAttack mate mateIn2 middlegame sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/56Yy0""]
[Themes ""backRankMate endgame long mate mateIn3 sacrifice""]
[FEN ""5rk1/5qp1/p6p/1p2r3/2n5/1Q6/PP2RPPP/4R1K1 w - - 5 30""]
[SetUp ""1""]

30. Rxe5 Qxf2+ 31. Kh1 Qf1+ 32. Rxf1 Rxf1# *",backRankMate endgame long mate mateIn3 sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/l5QWz""]
[Themes ""mate mateIn2 middlegame queensideAttack sacrifice short""]
[FEN ""k2r4/p1Q1b1r1/4p1n1/3q1p2/PR5p/8/1P1N1PPP/2R3K1 b - - 1 33""]
[SetUp ""1""]

33... h3 34. Qc8+ Rxc8 35. Rxc8# *",mate mateIn2 middlegame queensideAttack sacrifice short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/01wS5""]
[Themes ""endgame mate mateIn2 sacrifice short""]
[FEN ""b5rk/6p1/qNpQR2p/5p2/3P4/5P2/1P4PP/6K1 b - - 1 32""]
[SetUp ""1""]

32... Qxb6 33. Rxh6+ gxh6 34. Qxh6# *",endgame mate mateIn2 sacrifice short
