"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/8aQHm""]
[Themes ""advancedPawn crushing endgame knightEndgame long quietMove""]
[FEN ""8/2n1P3/6K1/8/p4P2/Pk6/8/8 b - - 0 59""]
[SetUp ""1""]

59... Kxa3 60. f5 Kb3 61. f6 a3 62. f7 *",advancedPawn crushing endgame knightEndgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/JdEYl""]
[Themes ""advancedPawn attraction crushing endgame promotion quietMove veryLong""]
[FEN ""3r2k1/P4pp1/7p/8/8/P5PP/2Qp1P2/4qRK1 w - - 4 36""]
[SetUp ""1""]

36. Kg2 Qxf1+ 37. Kxf1 d1=Q+ 38. Qxd1 Rxd1+ 39. Kg2 Rd8 40. a8=Q Rxa8 *",advancedPawn attraction crushing endgame promotion quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/EgpLM""]
[Themes ""crushing endgame long pawnEndgame quietMove""]
[FEN ""8/8/p1K5/8/Pk6/8/8/8 w - - 2 48""]
[SetUp ""1""]

48. Kb6 a5 49. Kc6 Kxa4 50. Kc5 Kb3 *",crushing endgame long pawnEndgame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ArH2i""]
[Themes ""crushing defensiveMove endgame long quietMove""]
[FEN ""8/8/4K3/8/3BkP2/4P3/8/6r1 b - - 0 59""]
[SetUp ""1""]

59... Rd1 60. f5 Rc1 61. f6 Rc6+ 62. Ke7 *",crushing defensiveMove endgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/A3nIs""]
[Themes ""crushing endgame quietMove short""]
[FEN ""6k1/1p6/1P5p/2B3p1/P1n5/6P1/6K1/8 b - - 2 41""]
[SetUp ""1""]

41... Nb2 42. a5 Nc4 43. a6 *",crushing endgame quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/0nSdt""]
[Themes ""exposedKing long mate mateIn3 middlegame quietMove""]
[FEN ""r3br2/7k/3qp1p1/1p1p1pP1/p1p2PP1/2P1P3/PPB4Q/2KR4 b - - 1 24""]
[SetUp ""1""]

24... Kg8 25. Rh1 Qe7 26. Qh8+ Kf7 27. Qh7# *",exposedKing long mate mateIn3 middlegame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/nlW72""]
[Themes ""crushing defensiveMove endgame long quietMove""]
[FEN ""8/5pkp/p1R1r3/6P1/PK6/8/8/8 w - - 2 40""]
[SetUp ""1""]

40. Rxe6 fxe6 41. Ka5 e5 42. Kxa6 e4 *",crushing defensiveMove endgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/TEBzd""]
[Themes ""crushing endgame quietMove short""]
[FEN ""8/3Qrkpp/7n/3P1p2/P4P1q/5R2/1P4P1/5BK1 w - - 6 34""]
[SetUp ""1""]

34. Qc6 Ng4 35. Qe6+ Rxe6 *",crushing endgame quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/zY4O0""]
[Themes ""advantage endgame quietMove skewer veryLong""]
[FEN ""8/pb3pk1/1p2p1p1/4P3/3P3B/P2r1PK1/8/5R2 b - - 0 35""]
[SetUp ""1""]

35... Rxd4 36. Bf6+ Kf8 37. Rh1 Ke8 38. Rh8+ Kd7 39. Rd8+ Kc7 40. Rxd4 *",advantage endgame quietMove skewer veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/lttqJ""]
[Themes ""advancedPawn crushing endgame long quietMove rookEndgame""]
[FEN ""8/5p2/8/p5k1/2P5/K1R5/3r1P2/8 b - - 2 41""]
[SetUp ""1""]

41... f5 42. c5 Rxf2 43. c6 Rh2 44. c7 *",advancedPawn crushing endgame long quietMove rookEndgame
