"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/SKxqs""]
[Themes ""advancedPawn advantage endgame long""]
[FEN ""1r3rk1/2Q2p2/b3p2p/p7/8/2p5/PP3PPP/R5K1 w - - 1 29""]
[SetUp ""1""]

29. Qxa5 cxb2 30. Rb1 Bd3 31. Rxb2 Rxb2 *",advancedPawn advantage endgame long
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/x7f6c""]
[Themes ""advancedPawn advantage endgame fork long""]
[FEN ""1k4r1/1b4q1/pR3p2/3PpP2/4P2p/3Q3n/5RPK/8 w - - 0 36""]
[SetUp ""1""]

36. Qxh3 Qg3+ 37. Qxg3 hxg3+ 38. Kg1 gxf2+ *",advancedPawn advantage endgame fork long
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/BYPjs""]
[Themes ""crushing endgame long rookEndgame""]
[FEN ""8/4kp2/5Rp1/3K2P1/5P2/8/8/4r3 w - - 27 76""]
[SetUp ""1""]

76. Kc6 Re6+ 77. Kd5 Rxf6 78. gxf6+ Kxf6 *",crushing endgame long rookEndgame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/BK6pv""]
[Themes ""advantage endgame fork long sacrifice""]
[FEN ""2r1r1k1/1p3pp1/p6p/P1bRp3/4P3/5N1P/5PP1/R5K1 w - - 1 24""]
[SetUp ""1""]

24. Nxe5 Rxe5 25. Rxe5 Bd4 26. Rd5 Bxa1 *",advantage endgame fork long sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/dASqI""]
[Themes ""advantage fork long middlegame""]
[FEN ""r4rk1/7p/1p4pP/2p1P1P1/p1Pq4/6B1/P5P1/1KQ2B1R w - - 3 30""]
[SetUp ""1""]

30. Be2 Qe4+ 31. Qc2 Qxg2 32. Rd1 Qxg3 *",advantage fork long middlegame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/l6J1n""]
[Themes ""advancedPawn crushing endgame long rookEndgame""]
[FEN ""2k5/2P5/8/8/4p1R1/4K1p1/1r6/8 w - - 4 70""]
[SetUp ""1""]

70. Kxe4 Rb4+ 71. Kf3 Rxg4 72. Kxg4 g2 *",advancedPawn crushing endgame long rookEndgame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/wuyeE""]
[Themes ""endgame long mate mateIn3""]
[FEN ""r6k/4RQbp/p2N2p1/2p1q3/P7/2PP4/6PP/5K2 b - - 2 32""]
[SetUp ""1""]

32... Qxc3 33. Re8+ Rxe8 34. Qxe8+ Bf8 35. Qxf8# *",endgame long mate mateIn3
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ANaXr""]
[Themes ""exposedKing long mate mateIn3 middlegame""]
[FEN ""r2qkb1r/1p1n2pp/p3p3/2ppNp2/3Pn3/2PBP2P/PP1B1PP1/R2QK2R w KQkq - 2 11""]
[SetUp ""1""]

11. f4 Qh4+ 12. g3 Qxg3+ 13. Kf1 Qf2# *",exposedKing long mate mateIn3 middlegame
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/p911N""]
[Themes ""advantage endgame long sacrifice""]
[FEN ""rr4k1/2p2pp1/8/p4Q2/3R3P/q7/1PP2P2/1K4R1 w - - 2 27""]
[SetUp ""1""]

27. b3 Rxb3+ 28. cxb3 Qxb3+ 29. Kc1 Qc3+ *",advantage endgame long sacrifice
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/oG1eE""]
[Themes ""advancedPawn advantage endgame long quietMove rookEndgame""]
[FEN ""8/4k3/4Pp2/6p1/8/1Pp5/2K4p/4R3 w - - 1 42""]
[SetUp ""1""]

42. b4 g4 43. b5 g3 44. b6 g2 *",advancedPawn advantage endgame long quietMove rookEndgame
